src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.1.195,51322,185.244.25.235,6667,0.197765,0.0005,0.967202,0.346421,0.224723,0.000007,0.983438,0.381048,0.098882,0.000007,0.967202,0.263328,1.18669,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,5.89876,5.05608,10.95484,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,459.260633,545.213999,1004.474632,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,52538,185.244.25.235,6667,0.201425,0.000496,0.87478,0.304416,0.208733,0.000007,0.998937,0.395236,0.100713,0.000007,0.87478,0.237091,1.208652,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,5.791576,4.964208,10.755784,544,77.714286,66,126,20.352004,646,107.666667,66,199,52.27704,1190,91.538462,66,199,41.319795,1.187498,450.088197,534.479734,984.567931,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.693578,0.500773,0.589916
192.168.1.195,49002,185.244.25.235,6667,0.247442,0.000499,0.964952,0.34999,0.203101,0.000003,0.982941,0.34414,0.106047,0.000003,0.964952,0.257449,1.484755,32022,4574.571429,457,29200,10053.29063,12851,1606.375,181,11584,3771.187775,44873,2991.533333,181,29200,7546.066533,7,8,15,1.142694,4.714583,5.388094,10.102677,545,77.857143,66,126,20.371048,779,97.375,66,199,48.695322,1324,88.266667,66,199,39.409756,1.429355,367.063926,524.665686,891.729612,1,2,0,5,14,0,0,0,2,0,3,0,378,432,810,0.692308,0.553846,0.611782
192.168.1.195,50572,185.244.25.235,6667,0.220267,0.000251,0.947461,0.3451,0.251067,0.000003,0.964201,0.367055,0.110134,0.000003,0.947461,0.265405,1.541971,32495,4061.875,457,29200,9501.319611,12670,1810,181,11584,3990.218791,45165,3011,181,29200,7539.164543,8,7,15,0.874891,5.188165,4.539644,9.727809,623,77.875,66,126,19.055429,713,101.857143,66,199,50.49025,1336,89.066667,66,199,39.069966,1.14446,404.028351,462.395207,866.423558,1,2,0,5,14,0,0,0,2,0,3,0,432,378,810,0.692308,0.529412,0.606287
192.168.1.195,50538,185.244.25.235,6667,0.24486,0.0005,0.965715,0.350192,0.234826,0.000003,0.98094,0.360077,0.113013,0.000003,0.965715,0.265358,1.469263,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,4.764293,4.764293,9.528586,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,370.934271,485.277313,856.211584,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,52116,185.244.25.235,6667,0.25927,0.000499,0.965451,0.35933,0.248609,0.000006,0.98269,0.369656,0.119663,0.000006,0.965451,0.273675,1.555718,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,4.49953,4.49953,8.99906,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,350.320559,458.309282,808.629841,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,50042,185.244.25.235,6667,0.250108,0.015741,0.91923,0.386458,0.33356,0.000007,0.978937,0.456437,0.12699,0.000007,0.91923,0.299751,1.016022,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.921153,3.936923,8.858076,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.723801,383.849956,775.573757,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,53022,185.244.25.235,6667,0.25017,0.015992,0.918724,0.386228,0.33331,0.000014,0.983667,0.459919,0.12699,0.000014,0.918724,0.29963,1.016022,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.921153,3.936923,8.858076,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.723801,383.849956,775.573757,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,49216,185.244.25.235,6667,0.250112,0.015741,0.921731,0.387953,0.333643,0.000007,0.984183,0.460052,0.127022,0.000007,0.921731,0.300706,1.016272,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.919943,3.935954,8.855897,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.627438,383.75553,775.382968,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,49606,185.244.25.235,6667,0.250171,0.01699,0.923479,0.388874,0.333393,0.000007,0.982431,0.458997,0.127052,0.000007,0.923479,0.30131,1.016519,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.918747,3.934998,8.853745,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.532278,383.662283,775.194561,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50208,185.244.25.235,6667,0.25017,0.016741,0.915978,0.38464,0.333141,0.000006,0.982435,0.459172,0.127053,0.000006,0.915978,0.29858,1.016523,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.918728,3.934982,8.85371,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.530738,383.660773,775.191511,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50612,185.244.25.235,6667,0.250108,0.01699,0.918231,0.385946,0.33331,0.000007,0.982681,0.459229,0.127053,0.000007,0.918231,0.299398,1.016521,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.918738,3.93499,8.853728,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.531508,383.661528,775.193036,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51872,185.244.25.235,6667,0.250171,0.016989,0.922976,0.388593,0.333226,0.000007,0.982681,0.459286,0.127053,0.000007,0.922976,0.30113,1.016521,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.918738,3.93499,8.853728,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.531508,383.661528,775.193036,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,53038,185.244.25.235,6667,0.250112,0.01849,0.913245,0.383011,0.332807,0.000019,0.975906,0.454832,0.127053,0.000019,0.913245,0.297511,1.016522,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.918733,3.934986,8.853719,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.531123,383.66115,775.192273,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50920,185.244.25.235,6667,0.250237,0.015991,0.921731,0.387878,0.333726,0.000008,0.98393,0.459817,0.127084,0.000008,0.921731,0.300685,1.016771,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.917528,3.934023,8.851551,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.43524,383.567195,775.002435,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51756,185.244.25.235,6667,0.250108,0.016241,0.91598,0.38468,0.333144,0.000007,0.982939,0.459524,0.127085,0.000007,0.91598,0.298569,1.016778,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.917494,3.933995,8.851489,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.432545,383.564554,774.997099,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,53216,185.244.25.235,6667,0.250173,0.035729,0.883503,0.365673,0.326989,0.000007,0.945231,0.437406,0.127087,0.000007,0.883503,0.286398,1.016797,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.917402,3.933922,8.851324,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.42523,383.557387,774.982617,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50104,185.244.25.235,6667,0.25011,0.016241,0.925714,0.390201,0.333727,0.000008,0.984682,0.460344,0.127115,0.000008,0.925714,0.302121,1.017023,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.91631,3.933048,8.849358,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.338249,383.472154,774.810403,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,53040,185.244.25.235,6667,0.250108,0.015991,0.914231,0.383533,0.333895,0.000008,0.972203,0.451512,0.127117,0.000008,0.914231,0.297817,1.017036,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.916247,3.932997,8.849244,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.333247,383.467252,774.800499,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51874,185.244.25.235,6667,0.250108,0.015741,0.923725,0.389085,0.333976,0.000007,0.985436,0.460701,0.127147,0.000007,0.923725,0.301389,1.017276,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.915087,3.93207,8.847157,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.240922,383.376783,774.617705,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52890,185.244.25.235,6667,0.250112,0.01724,0.91573,0.384531,0.33356,0.000006,0.983434,0.459584,0.127178,0.000006,0.91573,0.298442,1.017522,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.913899,3.931119,8.845018,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.146334,383.284096,774.43043,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,53260,185.244.25.235,6667,0.250107,0.021987,0.90648,0.37906,0.332061,0.000007,0.96969,0.451001,0.127178,0.000007,0.90648,0.294912,1.017522,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.913899,3.931119,8.845018,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.146334,383.284096,774.43043,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52652,185.244.25.235,6667,0.25011,0.016242,0.919232,0.386497,0.333893,0.000018,0.982906,0.458985,0.127178,0.000018,0.919232,0.299708,1.017523,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.913894,3.931115,8.845009,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.14595,383.283719,774.429669,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52222,185.244.25.235,6667,0.250108,0.018739,0.904737,0.378068,0.333143,0.000006,0.967941,0.449054,0.127209,0.000006,0.904737,0.294268,1.017769,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.912706,3.930165,8.842871,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.051408,383.191078,774.242486,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,49704,185.244.25.235,6667,0.25017,0.017241,0.921959,0.38801,0.333643,0.000007,0.983432,0.459526,0.127209,0.000007,0.921959,0.300694,1.017771,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.912696,3.930157,8.842853,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.050639,383.190325,774.240964,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51926,185.244.25.235,6667,0.250108,0.01699,0.920711,0.387346,0.333643,0.000008,0.983929,0.459874,0.127209,0.000008,0.920711,0.300244,1.017769,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.912706,3.930165,8.842871,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.051408,383.191078,774.242486,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52656,185.244.25.235,6667,0.250173,0.01624,0.912227,0.382449,0.333977,0.000009,0.979678,0.45667,0.127209,0.000009,0.912227,0.297113,1.017771,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.912696,3.930157,8.842853,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,391.050639,383.190325,774.240964,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50730,185.244.25.235,6667,0.25011,0.016492,0.915986,0.384642,0.333977,0.000007,0.982185,0.458423,0.12724,0.000007,0.915986,0.298489,1.018023,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.91148,3.929184,8.840664,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.953839,383.09547,774.049309,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51924,185.244.25.235,6667,0.25017,0.01724,0.919462,0.386568,0.333141,0.000007,0.981932,0.45882,0.12724,0.000007,0.919462,0.299752,1.01802,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.911495,3.929196,8.840691,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.954991,383.096599,774.05159,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52224,185.244.25.235,6667,0.25017,0.01749,0.915728,0.384427,0.333724,0.000007,0.980184,0.457196,0.12724,0.000007,0.915728,0.298372,1.01802,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.911495,3.929196,8.840691,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.954991,383.096599,774.05159,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50206,185.244.25.235,6667,0.250172,0.00025,0.954962,0.407022,0.330895,0.000007,0.97319,0.454241,0.127272,0.000007,0.954962,0.312985,1.018273,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.910275,3.92822,8.838495,410,82,66,126,22.485551,390,97.5,60,190,53.635343,800,88.888889,60,190,40.233884,0.951217,402.642513,383.001415,785.643928,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.656934,0.55243,0.6075
192.168.1.195,52516,185.244.25.235,6667,0.250171,0.016991,0.916982,0.385195,0.333644,0.000007,0.983683,0.459701,0.127272,0.000007,0.916982,0.298856,1.018272,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.910279,3.928224,8.838503,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.858238,383.001791,773.860029,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,49218,185.244.25.235,6667,0.250111,0.016739,0.922974,0.388633,0.333977,0.000007,0.985181,0.460521,0.127302,0.000007,0.922974,0.301041,1.01852,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.909084,3.927267,8.836351,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.763068,382.908534,773.671602,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,51754,185.244.25.235,6667,0.250174,0.019487,0.884995,0.366701,0.333143,0.000007,0.95095,0.437303,0.127302,0.000007,0.884995,0.286972,1.018517,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.909098,3.927279,8.836377,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.764219,382.909662,773.673881,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52310,185.244.25.235,6667,0.25017,0.016489,0.920727,0.387314,0.334225,0.000007,0.98444,0.459832,0.127335,0.000007,0.920727,0.300201,1.018777,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.907845,3.926276,8.834121,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.664493,382.81194,773.476433,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52146,185.244.25.235,6667,0.250108,0.01724,0.916978,0.385202,0.33406,0.000007,0.983182,0.459064,0.127365,0.000007,0.916978,0.298804,1.01902,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.906675,3.92534,8.832015,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.571333,382.720653,773.291986,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50728,185.244.25.235,6667,0.25011,0.017739,0.914739,0.383937,0.33406,0.000249,0.983192,0.459067,0.127396,0.000249,0.914739,0.297977,1.01927,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.905472,3.924377,8.829849,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.475536,382.626782,773.102318,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,50146,185.244.25.235,6667,0.250108,0.015991,0.922959,0.38863,0.334643,0.000007,0.986438,0.460944,0.127428,0.000007,0.922959,0.300993,1.019526,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.90424,3.923392,8.827632,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,390.377489,382.530705,772.908194,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52582,185.244.25.235,6667,0.250109,0.01974,0.908987,0.380481,0.330311,0.00001,0.971183,0.453236,0.127584,0.00001,0.908987,0.295682,1.020772,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.898253,3.918603,8.816856,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,389.900977,382.063771,771.964748,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52742,185.244.25.235,6667,0.250108,0.000249,0.962956,0.411633,0.333893,0.000006,0.984683,0.46023,0.127709,0.000006,0.962956,0.315819,1.021769,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.893474,3.914779,8.808253,410,82,66,126,22.485551,390,97.5,60,190,53.635343,800,88.888889,60,190,40.233884,0.951217,401.264865,381.690969,782.955834,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.656934,0.55243,0.6075
192.168.1.195,53218,185.244.25.235,6667,0.251108,0.01624,0.908239,0.379575,0.33539,0.000007,0.975197,0.452588,0.12771,0.000007,0.908239,0.295443,1.021777,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.893436,3.914749,8.808185,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,389.517478,381.687981,771.205459,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,49150,185.244.25.235,6667,0.276928,0.000498,0.964452,0.371987,0.266059,0.000004,0.98144,0.381791,0.127813,0.000004,0.964452,0.285111,1.66167,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,4.212629,4.212629,8.425258,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,327.983294,429.086401,757.069695,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,52504,185.244.25.235,6667,0.251172,0.017489,0.919735,0.386091,0.336475,0.000007,0.983434,0.457592,0.128302,0.000007,0.919735,0.299448,1.026516,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.870845,3.896676,8.767521,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,387.719237,379.925885,767.645122,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
192.168.1.195,52580,185.244.25.235,6667,0.250169,0.020739,0.897982,0.374149,0.33281,0.000009,0.977678,0.456069,0.128863,0.000009,0.897982,0.291184,1.031005,31028,6205.6,457,29200,11497.2,11946,2986.5,0,11584,4964.318911,42974,4774.888889,0,29200,9324.602457,5,4,9,0.79984,4.849637,3.87971,8.729347,398,79.6,66,126,23.405982,390,97.5,60,190,53.635343,788,87.555556,60,190,40.767937,0.979897,386.031106,378.271686,764.302792,1,2,1,2,7,0,0,0,1,0,1,0,270,216,486,0.676692,0.55243,0.616751
